"","LOCATION","Value","gov_right1","nld","sstran","effpar_ele","debt_hist","internetTValue","internetTLOCATION","internetTTIME","workhourTValue","workhourTLOCATION","workhourTTIME","adulteducationTValue","adulteducationTLOCATION","adulteducationTTIME","teachinghoursTValue","teachinghoursTLOCATION","teachinghoursTTIME"
"1293","LVA1982",36.6,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1294","LVA1983",35.1,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1295","LVA1984",36,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1296","LVA1985",31.1,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1297","LVA1986",26.7,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1298","LVA1987",25.2,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1299","LVA1988",24.5,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1300","LVA1989",27.7,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1301","LVA1990",27.7,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1302","LVA1991",29.9,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1303","LVA1992",36.7,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1304","LVA1993",44.2,80,0,0,6.228938402,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1305","LVA1994",42,75.35,0,0,6.228938402,11.31,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1306","LVA1995",42,64.04,0,11.62,9.762478889,13.9,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1307","LVA1996",38,56.25,0,12.25,9.762478889,13.3,0,"0",0,0,"0",0,16.983236,"LVA",1996,0,"0",0
"1308","LVA1997",36.7,54.52,0,12.01,9.762478889,10.7,0,"0",0,0,"0",0,15.955276,"LVA",1997,0,"0",0
"1309","LVA1998",34.9,65.84,0,12.59,6.973987028,9,0,"0",0,0,"0",0,17.193325,"LVA",1998,0,"0",0
"1310","LVA1999",31.9,89.88,0,14.46,6.973987028,12.1,0,"0",0,0,"0",0,17.785416,"LVA",1999,0,"0",0
"1311","LVA2000",32.9,91.18,0,12.22,6.973987028,12.1,0,"0",0,1976,"LVA",2000,18.218046,"LVA",2000,882,"LVA",2000
"1312","LVA2001",30.2,86.67,0,11.13,6.973987028,13.9,0,"0",0,1987,"LVA",2001,17.809738,"LVA",2001,0,"0",0
"1313","LVA2002",29,82.68,0,9.9,6.812221125,13.2,0,"0",0,1938,"LVA",2002,18.869808,"LVA",2002,0,"0",0
"1314","LVA2003",26,61.11,0,8.99,6.812221125,13.9,0,"0",0,1928,"LVA",2003,17.920399,"LVA",2003,0,"0",0
"1315","LVA2004",24.2,37.16,0,9.07,6.812221125,14.3,0,"0",0,1878,"LVA",2004,19.785511,"LVA",2004,0,"0",0
"1316","LVA2005",24.4,66.67,0,8.44,6.812221125,11.8,30.5178,"LVA",2005,1906,"LVA",2005,20.293005,"LVA",2005,882,"LVA",2005
"1317","LVA2006",21.1,54.43,0,8,7.638310711,9.9,42.1979,"LVA",2006,1907,"LVA",2006,20.919746,"LVA",2006,882,"LVA",2006
"1318","LVA2007",19.9,50.09,0,7.03,7.638310711,8.4,50.5329,"LVA",2007,1878,"LVA",2007,22.18199,"LVA",2007,882,"LVA",2007
"1319","LVA2008",23.1,52.63,14,8.09,7.638310711,18.7,52.808,"LVA",2008,2002,"LVA",2008,24.822483,"LVA",2008,882,"LVA",2008
"1320","LVA2009",23.1,69.36,2,12.95,7.638310711,36.6,58.0234,"LVA",2009,1952,"LVA",2009,25.846195,"LVA",2009,882,"LVA",2009
"1321","LVA2010",19.7,58.4,0,13.22,4.442746328,47.5,59.7746,"LVA",2010,1935,"LVA",2010,26.946114,"LVA",2010,882,"LVA",2010
"1322","LVA2011",19.9,65.13,0,11.17,5.083238023,42.8,63.6384,"LVA",2011,1952,"LVA",2011,27.69327,"LVA",2011,882,"LVA",2011
"1323","LVA2012",20.5,100,1,10.27,5.083238023,41.4,68.6762,"LVA",2012,1934,"LVA",2012,29.227177,"LVA",2012,882,"LVA",2012
"1324","LVA2013",17.8,100,0,10.36,5.083238023,39.1,71.5978,"LVA",2013,1928,"LVA",2013,31.011995,"LVA",2013,825,"LVA",2013
"1325","LVA2014",18.1,77.04,0,10.22,6.008098917,40.8,73.3818,"LVA",2014,1938,"LVA",2014,30.230137,"LVA",2014,0,"0",0
"1326","MEX1969",1.1,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1327","MEX1970",1.8,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1328","MEX1971",1.1,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1329","MEX1972",1.2,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1330","MEX1973",1,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1331","MEX1981",2.6,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1332","MEX1982",2.6,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1333","MEX1983",2.3,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1334","MEX1985",3,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1335","MEX1986",3.3,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1336","MEX1987",3.2,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1337","MEX1988",3.1,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1338","MEX1989",3.5,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1339","MEX1990",3.4,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1340","MEX1991",3.5,0,0,0,0,0,0,"0",0,2242,"MEX",1991,0,"0",0,0,"0",0
"1341","MEX1992",3.7,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1342","MEX1993",3.8,0,0,0,0,0,0,"0",0,2241,"MEX",1993,0,"0",0,0,"0",0
"1343","MEX1994",4.2,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1344","MEX1995",4.3,0,0,0,0,0,0,"0",0,2294,"MEX",1995,0,"0",0,0,"0",0
"1345","MEX1996",4.1,0,0,0,0,0,0,"0",0,2314,"MEX",1996,0,"0",0,0,"0",0
"1346","MEX1997",4.2,0,0,0,0,0,0,"0",0,2322,"MEX",1997,13.244137,"MEX",1997,0,"0",0
"1347","MEX1998",4.1,0,0,0,0,0,0,"0",0,2291,"MEX",1998,13.459542,"MEX",1998,0,"0",0
"1348","MEX1999",4,0,0,0,0,0,0,"0",0,2306,"MEX",1999,13.164485,"MEX",1999,0,"0",0
"1349","MEX2000",4.1,0,0,0,0,0,0,"0",0,2311,"MEX",2000,14.635047,"MEX",2000,800,"MEX",2000
"1350","MEX2001",4.5,0,0,0,0,0,0,"0",0,2285,"MEX",2001,15.109115,"MEX",2001,0,"0",0
"1351","MEX2002",4.3,0,0,0,0,0,0,"0",0,2271,"MEX",2002,15.364734,"MEX",2002,0,"0",0
"1352","MEX2003",4.6,0,0,0,0,0,0,"0",0,2277,"MEX",2003,15.5543,"MEX",2003,0,"0",0
"1353","MEX2004",4.5,0,0,0,0,0,0,"0",0,2271,"MEX",2004,16.568291,"MEX",2004,0,"0",0
"1354","MEX2005",4.6,0,0,0,0,0,9,"MEX",2005,2290,"MEX",2005,12.723972,"MEX",2005,800,"MEX",2005
"1355","MEX2006",4.5,0,0,0,0,0,10.13,"MEX",2006,2278,"MEX",2006,13.26213,"MEX",2006,800,"MEX",2006
"1356","MEX2007",4.5,0,0,0,0,0,12,"MEX",2007,2260,"MEX",2007,13.55181,"MEX",2007,800,"MEX",2007
"1357","MEX2008",4.7,0,0,0,0,0,13.5,"MEX",2008,2264,"MEX",2008,13.672557,"MEX",2008,800,"MEX",2008
"1358","MEX2009",5,0,0,0,0,0,18.36,"MEX",2009,2255,"MEX",2009,14.308427,"MEX",2009,800,"MEX",2009
"1359","MEX2010",4.8,0,0,0,0,0,22.19,"MEX",2010,2254,"MEX",2010,14.654601,"MEX",2010,800,"MEX",2010
"1360","MEX2011",5.2,0,0,0,0,0,23.27,"MEX",2011,2248,"MEX",2011,15.012249,"MEX",2011,800,"MEX",2011
"1361","MEX2012",5,0,0,0,0,0,25.97,"MEX",2012,2239,"MEX",2012,15.709545,"MEX",2012,800,"MEX",2012
"1362","MEX2013",5.2,0,0,0,0,0,30.74345946,"MEX",2013,2244,"MEX",2013,16.20183,"MEX",2013,800,"MEX",2013
"1363","MEX2014",5.5,0,0,0,0,0,34.39273866,"MEX",2014,2242,"MEX",2014,15.996383,"MEX",2014,800,"MEX",2014
"1364","NLD1960",8.9,53.85,121,7.9,4.472011913,73.4,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1365","NLD1961",8.8,53.85,43,7.9,4.472011913,73.08,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1366","NLD1962",8.7,53.85,24,8.5,4.472011913,71.99,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1367","NLD1963",8.2,53.85,104,10.2,4.798717783,70.33,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1368","NLD1964",8.5,53.85,53,10.3,4.798717783,66.03,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1369","NLD1965",9.2,26.86,60,11.5,4.798717783,65.55,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1370","NLD1966",9.1,16.09,20,12.4,4.798717783,66.57,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1371","NLD1967",7.9,50.5,8,12.8,6.226727606,67.03,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1372","NLD1968",8,57.14,11,16.2,6.226727606,67.27,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1373","NLD1969",9.2,57.14,28,16.8,6.226727606,64.68,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1374","NLD1970",10.1,57.14,99,12.38,6.226727606,62.48,0,"0",0,1806,"NLD",1970,0,"0",0,0,"0",0
"1375","NLD1971",10.3,53.64,15,12.96,7.168612945,60.63,0,"0",0,1774,"NLD",1971,0,"0",0,0,"0",0
"1376","NLD1972",10.1,52.67,31,13.74,6.901311249,57.32,0,"0",0,1772,"NLD",1972,0,"0",0,0,"0",0
"1377","NLD1973",10.4,28.4,7,14.07,6.901311249,52.78,0,"0",0,1746,"NLD",1973,0,"0",0,0,"0",0
"1378","NLD1974",11,12.5,14,14.95,6.901311249,50.16,0,"0",0,1693,"NLD",1974,0,"0",0,0,"0",0
"1379","NLD1975",10.6,12.5,5,16.5,6.901311249,50.54,0,"0",0,1641,"NLD",1975,0,"0",0,0,"0",0
"1380","NLD1976",11.2,12.5,11,16.78,6.901311249,49.39,0,"0",0,1625,"NLD",1976,0,"0",0,0,"0",0
"1381","NLD1977",10.7,13.24,44,17.05,3.977677275,48.97,0,"0",0,1605,"NLD",1977,0,"0",0,0,"0",0
"1382","NLD1978",11.1,33.33,32,17.68,3.977677275,50.77,0,"0",0,1577,"NLD",1978,0,"0",0,0,"0",0
"1383","NLD1979",12,33.33,57,18.14,3.977677275,53.65,0,"0",0,1556,"NLD",1979,0,"0",0,0,"0",0
"1384","NLD1980",11.4,33.33,22,18.33,3.977677275,56.36,0,"0",0,1553,"NLD",1980,0,"0",0,0,"0",0
"1385","NLD1981",11.3,23.11,11,18.86,4.568609087,61.52,0,"0",0,1553,"NLD",1981,0,"0",0,0,"0",0
"1386","NLD1982",12,0,12,20.12,4.262738127,68.36,0,"0",0,1539,"NLD",1982,0,"0",0,0,"0",0
"1387","NLD1983",13.3,0,9,20.48,4.262738127,75.03,0,"0",0,1524,"NLD",1983,0,"0",0,0,"0",0
"1388","NLD1984",13.5,0,16,19.57,4.262738127,79.9,0,"0",0,1516,"NLD",1984,0,"0",0,0,"0",0
"1389","NLD1985",12,0,45,18.56,4.262738127,83.99,0,"0",0,1499,"NLD",1985,0,"0",0,0,"0",0
"1390","NLD1986",11.7,4.7,35,18.09,3.779260928,82.15,0,"0",0,1485,"NLD",1986,0,"0",0,0,"0",0
"1391","NLD1987",11.6,35.71,28,18.17,3.779260928,81.66,0,"0",0,1464,"NLD",1987,0,"0",0,0,"0",0
"1392","NLD1988",10.9,35.71,38,17.79,3.779260928,83.27,0,"0",0,1461,"NLD",1988,0,"0",0,0,"0",0
"1393","NLD1989",10.6,30.33,27,17.17,3.912240618,83.99,0,"0",0,1456,"NLD",1989,0,"0",0,0,"0",0
"1394","NLD1990",10,0,29,18.25,3.912240618,83.62,0,"0",0,1451,"NLD",1990,19.184652,"NLD",1990,0,"0",0
"1395","NLD1991",11,0,28,17.78,3.912240618,84.45,0,"0",0,1442,"NLD",1991,19.586224,"NLD",1991,0,"0",0
"1396","NLD1992",10.7,0,23,17.72,3.912240618,87.88,0,"0",0,1448,"NLD",1992,20.858746,"NLD",1992,0,"0",0
"1397","NLD1993",10.3,0,12,17.66,3.912240618,92.24,0,"0",0,1438,"NLD",1993,0,"0",0,0,"0",0
"1398","NLD1994",10.4,12.92,17,16.37,5.74531039,82.61,0,"0",0,1445,"NLD",1994,21.390118,"NLD",1994,0,"0",0
"1399","NLD1995",9.8,35.71,14,14.29,5.74531039,85.33,0,"0",0,1479,"NLD",1995,21.970234,"NLD",1995,0,"0",0
"1400","NLD1996",10.2,35.71,12,13.73,5.74531039,83.75,0,"0",0,1494,"NLD",1996,0,"0",0,0,"0",0
"1401","NLD1997",10.1,35.71,17,12.73,5.74531039,78.34,0,"0",0,1480,"NLD",1997,0,"0",0,0,"0",0
"1402","NLD1998",9.6,38.67,22,11.87,5.154134389,76.03,0,"0",0,1476,"NLD",1998,24.219467,"NLD",1998,0,"0",0
"1403","NLD1999",9.6,40,24,11.2,5.154134389,67.29,0,"0",0,1475,"NLD",1999,0,"0",0,0,"0",0
"1404","NLD2000",9.4,40,23,10.52,5.154134389,60.13,0,"0",0,1462,"NLD",2000,23.375116,"NLD",2000,930,"NLD",2000
"1405","NLD2001",9.1,40,16,10.39,5.154134389,56.15,0,"0",0,1452,"NLD",2001,23.205473,"NLD",2001,0,"0",0
"1406","NLD2002",9.6,39.42,16,10.46,6.065568799,56.94,0,"0",0,1435,"NLD",2002,25.02088,"NLD",2002,0,"0",0
"1407","NLD2003",9.2,32.5,14,10.81,5.010823378,57.98,0,"0",0,1427,"NLD",2003,27.545015,"NLD",2003,0,"0",0
"1408","NLD2004",9.1,37.5,12,10.68,5.010823378,58.03,0,"0",0,1448,"NLD",2004,29.537558,"NLD",2004,0,"0",0
"1409","NLD2005",9.4,37.5,28,10.29,5.010823378,57.07,78.2598,"NLD",2005,1434,"NLD",2005,30.11544,"NLD",2005,930.15,"NLD",2005
"1410","NLD2006",9.1,40.55,31,9.97,5.816286766,50.96,80.2646,"NLD",2006,1430,"NLD",2006,30.189871,"NLD",2006,930.15,"NLD",2006
"1411","NLD2007",8,6.23,20,9.59,5.816286766,48.15,82.8876,"NLD",2007,1430,"NLD",2007,30.803967,"NLD",2007,930.15,"NLD",2007
"1412","NLD2008",8.4,0,21,9.63,5.816286766,60.96,86.077,"NLD",2008,1430,"NLD",2008,32.167362,"NLD",2008,930.15,"NLD",2008
"1413","NLD2009",8.9,0,25,10.67,5.816286766,63.68,89.7034,"NLD",2009,1422,"NLD",2009,32.785397,"NLD",2009,930,"NLD",2009
"1414","NLD2010",9.2,10.82,21,10.96,6.994034089,67.63,90.8921,"NLD",2010,1421,"NLD",2010,32.389164,"NLD",2010,930,"NLD",2010
"1415","NLD2011",9.5,50,17,11.1,6.994034089,71.62,93.6366,"NLD",2011,1422,"NLD",2011,32.041344,"NLD",2011,930,"NLD",2011
"1416","NLD2012",10,50.6,18,11.38,5.972787978,77.37,93.5476,"NLD",2012,1413,"NLD",2012,34.398335,"NLD",2012,930,"NLD",2012
"1417","NLD2013",10.5,53.85,24,11.8,5.972787978,76.34,94.6336,"NLD",2013,1418,"NLD",2013,33.869305,"NLD",2013,930,"NLD",2013
"1418","NLD2014",10.4,53.85,0,11.7,5.972787978,81.03,95.7808,"NLD",2014,1429,"NLD",2014,34.419815,"NLD",2014,930,"NLD",2014
"1419","NLD2015",10.5,53.85,0,11.46,5.972787978,0,95.966,"NLD",2015,1422,"NLD",2015,35.330765,"NLD",2015,930,"NLD",2015
"1420","NOR1960",6.9,0,12,7.6,3.35081341,48.87,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1421","NOR1961",7.3,0,19,7.3,3.493608443,45.42,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1422","NOR1962",8.5,0,8,8.7,3.493608443,43.78,0,"0",0,1995,"NOR",1962,0,"0",0,0,"0",0
"1423","NOR1963",8.8,4.09,8,9,3.493608443,41.49,0,"0",0,1986,"NOR",1963,0,"0",0,0,"0",0
"1424","NOR1964",8,0,3,8.9,3.493608443,31.16,0,"0",0,1996,"NOR",1964,0,"0",0,0,"0",0
"1425","NOR1965",8.4,13.48,7,9,3.830537041,36.9,0,"0",0,1951,"NOR",1965,0,"0",0,0,"0",0
"1426","NOR1966",7.6,60,7,9.1,3.830537041,35.78,0,"0",0,1952,"NOR",1966,0,"0",0,0,"0",0
"1427","NOR1967",7.5,60,7,9.8,3.830537041,37.06,0,"0",0,1936,"NOR",1967,0,"0",0,0,"0",0
"1428","NOR1968",8.8,60,6,10.5,3.830537041,36.9,0,"0",0,1897,"NOR",1968,0,"0",0,0,"0",0
"1429","NOR1969",8.9,60,4,11.2,3.519850195,36.57,0,"0",0,1849,"NOR",1969,0,"0",0,0,"0",0
"1430","NOR1970",9.2,60,15,12.25,3.519850195,38.35,0,"0",0,1835,"NOR",1970,0,"0",0,0,"0",0
"1431","NOR1971",8.9,11.67,10,12.97,3.519850195,38.28,0,"0",0,1813,"NOR",1971,0,"0",0,0,"0",0
"1432","NOR1972",9.7,6.83,9,13.74,3.519850195,38.61,0,"0",0,1780,"NOR",1972,0,"0",0,0,"0",0
"1433","NOR1973",9.4,26.3,12,13.91,5.011551626,37.48,0,"0",0,1766,"NOR",1973,0,"0",0,0,"0",0
"1434","NOR1974",11.3,0,13,13.3,5.011551626,35.2,0,"0",0,1745,"NOR",1974,0,"0",0,0,"0",0
"1435","NOR1975",10.7,0,22,13.55,5.011551626,36.43,0,"0",0,1728,"NOR",1975,0,"0",0,0,"0",0
"1436","NOR1976",11.6,0,35,13.87,5.011551626,38.27,0,"0",0,1674,"NOR",1976,0,"0",0,0,"0",0
"1437","NOR1977",12.3,0,15,14.12,3.75949743,43.48,0,"0",0,1638,"NOR",1977,0,"0",0,0,"0",0
"1438","NOR1978",12.4,0,14,11.03,3.75949743,49.59,0,"0",0,1602,"NOR",1978,0,"0",0,0,"0",0
"1439","NOR1979",13,0,10,11.59,3.75949743,39.29,0,"0",0,1580,"NOR",1979,0,"0",0,0,"0",0
"1440","NOR1980",13.1,0,35,11.33,3.75949743,36.5,0,"0",0,1580,"NOR",1980,0,"0",0,0,"0",0
"1441","NOR1981",13.6,21.64,17,11.63,3.887571434,32.71,0,"0",0,1570,"NOR",1981,15.624827,"NOR",1981,0,"0",0
"1442","NOR1982",14.9,100,12,12.03,3.887571434,29.41,0,"0",0,1559,"NOR",1982,0,"0",0,0,"0",0
"1443","NOR1983",15.6,81.1,9,12.37,3.887571434,27.14,0,"0",0,1553,"NOR",1983,0,"0",0,0,"0",0
"1444","NOR1984",15,66.67,21,12.09,3.887571434,27.52,0,"0",0,1548,"NOR",1984,0,"0",0,0,"0",0
"1445","NOR1985",14.6,66.12,11,11.85,3.630027588,29.81,0,"0",0,1542,"NOR",1985,0,"0",0,0,"0",0
"1446","NOR1986",14.4,21.43,16,12.73,3.630027588,37.2,0,"0",0,1538,"NOR",1986,0,"0",0,0,"0",0
"1447","NOR1987",16,0,10,13.18,3.630027588,30.8,0,"0",0,1511,"NOR",1987,0,"0",0,0,"0",0
"1448","NOR1988",17.3,0,15,14.49,3.630027588,30.08,0,"0",0,1513,"NOR",1988,0,"0",0,0,"0",0
"1449","NOR1989",15.9,9.38,14,15.4,4.842427412,30,0,"0",0,1511,"NOR",1989,22.862726,"NOR",1989,0,"0",0
"1450","NOR1990",15.7,37.26,15,15.95,4.842427412,26.85,0,"0",0,1503,"NOR",1990,0,"0",0,0,"0",0
"1451","NOR1991",16.2,0,4,16.37,4.842427412,25.35,0,"0",0,1500,"NOR",1991,24.811007,"NOR",1991,0,"0",0
"1452","NOR1992",14.5,0,16,17.06,4.842427412,29.57,0,"0",0,1510,"NOR",1992,25.280275,"NOR",1992,0,"0",0
"1453","NOR1993",13.7,0,12,16.93,4.746152057,37.17,0,"0",0,1507,"NOR",1993,0,"0",0,0,"0",0
"1454","NOR1994",12.4,0,20,16.36,4.746152057,33.99,0,"0",0,1505,"NOR",1994,27.359604,"NOR",1994,0,"0",0
"1455","NOR1995",12.7,0,11,15.05,4.746152057,37.3,0,"0",0,1488,"NOR",1995,28.633411,"NOR",1995,0,"0",0
"1456","NOR1996",11.8,0,18,14.39,4.746152057,32.98,0,"0",0,1483,"NOR",1996,0,"0",0,0,"0",0
"1457","NOR1997",12.3,4.38,6,13.91,5.076322509,29.19,0,"0",0,1478,"NOR",1997,0,"0",0,0,"0",0
"1458","NOR1998",12.5,21.05,36,14.59,5.076322509,27.56,0,"0",0,1476,"NOR",1998,0,"0",0,0,"0",0
"1459","NOR1999",13.4,21.05,15,14.38,5.076322509,28.71,0,"0",0,1473,"NOR",1999,0,"0",0,0,"0",0
"1460","NOR2000",12.3,4.37,29,12.95,5.076322509,32.21,0,"0",0,1455,"NOR",2000,0,"0",0,712.5,"NOR",2000
"1461","NOR2001",12.4,13.87,3,13.4,6.212453484,31.31,0,"0",0,1429,"NOR",2001,0,"0",0,0,"0",0
"1462","NOR2002",11,68.42,16,14.47,6.212453484,38.67,0,"0",0,1414,"NOR",2002,0,"0",0,0,"0",0
"1463","NOR2003",11.1,68.42,5,15.26,6.212453484,48.01,0,"0",0,1401,"NOR",2003,0,"0",0,0,"0",0
"1464","NOR2004",11.8,68.42,12,14.29,6.212453484,49.88,0,"0",0,1421,"NOR",2004,0,"0",0,0,"0",0
"1465","NOR2005",11.6,54.17,2,13.01,5.10920935,46.91,64.0064,"NOR",2005,1423,"NOR",2005,32.692787,"NOR",2005,741,"NOR",2005
"1466","NOR2006",11.5,0,12,12.05,5.10920935,57.81,68.7942,"NOR",2006,1420,"NOR",2006,32.926327,"NOR",2006,741,"NOR",2006
"1467","NOR2007",10.5,0,4,11.85,5.10920935,55.56,77.5907,"NOR",2007,1426,"NOR",2007,34.198307,"NOR",2007,741,"NOR",2007
"1468","NOR2008",10.6,0,10,11.46,5.10920935,54.23,83.9703,"NOR",2008,1430,"NOR",2008,36.004189,"NOR",2008,741,"NOR",2008
"1469","NOR2009",11.9,0,0,13.45,4.554252533,48.07,85.564,"NOR",2009,1407,"NOR",2009,36.698498,"NOR",2009,741,"NOR",2009
"1470","NOR2010",11.2,0,0,13.34,4.554252533,48.42,89.7907,"NOR",2010,1415,"NOR",2010,37.284328,"NOR",2010,741,"NOR",2010
"1471","NOR2011",12.1,0,0,13.15,4.554252533,33.81,92.2364,"NOR",2011,1421,"NOR",2011,38.053513,"NOR",2011,741,"NOR",2011
"1472","NOR2012",10.2,0,0,13.04,4.554252533,34.68,92.6922,"NOR",2012,1420,"NOR",2012,38.561893,"NOR",2012,741,"NOR",2012
"1473","NOR2013",10.8,21.1,6,13.16,4.887896103,35.27,94.2851,"NOR",2013,1408,"NOR",2013,39.770252,"NOR",2013,741,"NOR",2013
"1474","NOR2014",10.5,100,0,13.65,4.887896103,32.85,93.0669,"NOR",2014,1427,"NOR",2014,41.757915,"NOR",2014,741,"NOR",2014
"1475","NZL1960",12.4,5.46,60,10.96,2.367827849,67.99,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1476","NZL1961",10.8,100,71,10.87,2.367827849,64.59,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1477","NZL1962",11,100,96,10.96,2.367827849,64.99,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1478","NZL1963",12.5,100,60,10.52,2.386344383,64.49,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1479","NZL1964",10.4,100,93,10.25,2.386344383,61.8,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1480","NZL1965",12.1,100,105,9.89,2.386344383,59.6,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1481","NZL1966",12,100,145,9.71,2.614262896,58.2,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1482","NZL1967",13.2,100,89,10.6,2.614262896,59.7,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1483","NZL1968",12.3,100,153,10.87,2.614262896,62.6,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1484","NZL1969",12.8,100,169,10.69,2.451286803,62.6,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1485","NZL1970",12.2,100,323,10.6,2.451286803,56,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1486","NZL1971",10.5,100,313,9.98,2.451286803,51.6,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1487","NZL1972",11.2,93.44,266,10.07,2.430901621,46.4,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1488","NZL1973",11.2,0,394,10.6,2.430901621,44.3,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1489","NZL1974",11.3,0,380,11.05,2.430901621,40.6,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1490","NZL1975",11.9,5.48,428,11.58,2.55380875,41.6,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1491","NZL1976",11.5,100,487,13.46,2.55380875,47.6,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1492","NZL1977",14.1,100,562,16.84,2.55380875,44.6,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1493","NZL1978",12.5,100,411,14.97,2.872597431,50,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1494","NZL1979",11.6,100,523,15.59,2.872597431,52,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1495","NZL1980",12.4,100,360,15.15,2.872597431,52.3,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1496","NZL1981",11.9,100,291,15.42,2.894414648,50.5,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1497","NZL1982",13.2,100,333,14.79,2.894414648,51.6,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1498","NZL1983",12.2,100,333,0,2.894414648,59.6,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1499","NZL1984",13.4,56.56,364,0,2.987875202,62.8,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1500","NZL1985",11.3,0,383,0,2.987875202,71.79,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1501","NZL1986",13.8,0,215,11.24,2.987875202,70.69,0,"0",0,1834,"NZL",1986,0,"0",0,0,"0",0
"1502","NZL1987",15,0,193,12.04,2.340555507,75.99,0,"0",0,1838,"NZL",1987,0,"0",0,0,"0",0
"1503","NZL1988",15.3,0,172,12.82,2.340555507,62.4,0,"0",0,1829,"NZL",1988,0,"0",0,0,"0",0
"1504","NZL1989",14.4,0,171,13.44,2.340555507,58.4,0,"0",0,1820,"NZL",1989,0,"0",0,0,"0",0
