Area,Consumption Segment,Country,"Sector, Category or Product",name,Value
Urban,All,Bhutan,"Coffee, Tea and Cocoa",Local Currency,82.87838937
National,Higher,Bolivia,"Coffee, Tea and Cocoa",US$,8.990258753
National,Higher,Bolivia,"Coffee, Tea and Cocoa",$PPP,20.01416423
National,Higher,Bolivia,"Coffee, Tea and Cocoa",Local Currency,63.08464567
National,Middle,Bolivia,"Coffee, Tea and Cocoa",US$,53.02449357
National,Middle,Bolivia,"Coffee, Tea and Cocoa",$PPP,118.0434237
National,Middle,Bolivia,"Coffee, Tea and Cocoa",Local Currency,372.0728714
National,Lowest,Bolivia,"Coffee, Tea and Cocoa",US$,27.27454016
National,Lowest,Bolivia,"Coffee, Tea and Cocoa",$PPP,60.71873359
National,Lowest,Bolivia,"Coffee, Tea and Cocoa",Local Currency,191.3854483
National,Low,Bolivia,"Coffee, Tea and Cocoa",US$,81.72866601
National,Low,Bolivia,"Coffee, Tea and Cocoa",$PPP,181.9448126
National,Low,Bolivia,"Coffee, Tea and Cocoa",Local Currency,573.4900494
National,All,Bolivia,"Coffee, Tea and Cocoa",US$,171.0179581
National,All,Bolivia,"Coffee, Tea and Cocoa",$PPP,380.7211332
National,All,Bolivia,"Coffee, Tea and Cocoa",Local Currency,1200.033012
Rural,Higher,Bolivia,"Coffee, Tea and Cocoa",US$,0
Rural,Higher,Bolivia,"Coffee, Tea and Cocoa",$PPP,0
Rural,Higher,Bolivia,"Coffee, Tea and Cocoa",Local Currency,0
Rural,Middle,Bolivia,"Coffee, Tea and Cocoa",US$,5.157520081
Rural,Middle,Bolivia,"Coffee, Tea and Cocoa",$PPP,11.4817
Rural,Middle,Bolivia,"Coffee, Tea and Cocoa",Local Currency,36.19031841
Rural,Lowest,Bolivia,"Coffee, Tea and Cocoa",US$,23.88713467
Rural,Lowest,Bolivia,"Coffee, Tea and Cocoa",$PPP,53.17767258
Rural,Lowest,Bolivia,"Coffee, Tea and Cocoa",Local Currency,167.616024
Rural,Low,Bolivia,"Coffee, Tea and Cocoa",US$,27.07181797
Rural,Low,Bolivia,"Coffee, Tea and Cocoa",$PPP,60.26743232
Rural,Low,Bolivia,"Coffee, Tea and Cocoa",Local Currency,189.9629467
Rural,All,Bolivia,"Coffee, Tea and Cocoa",US$,56.11647244
Rural,All,Bolivia,"Coffee, Tea and Cocoa",$PPP,124.9268043
Rural,All,Bolivia,"Coffee, Tea and Cocoa",Local Currency,393.7692871
Urban,Higher,Bolivia,"Coffee, Tea and Cocoa",US$,8.990258753
Urban,Higher,Bolivia,"Coffee, Tea and Cocoa",$PPP,20.01416423
Urban,Higher,Bolivia,"Coffee, Tea and Cocoa",Local Currency,63.08464567
Urban,Middle,Bolivia,"Coffee, Tea and Cocoa",US$,47.86697363
Urban,Middle,Bolivia,"Coffee, Tea and Cocoa",$PPP,106.561724
Urban,Middle,Bolivia,"Coffee, Tea and Cocoa",Local Currency,335.8825539
Urban,Lowest,Bolivia,"Coffee, Tea and Cocoa",US$,3.387405626
Urban,Lowest,Bolivia,"Coffee, Tea and Cocoa",$PPP,7.541061319
Urban,Lowest,Bolivia,"Coffee, Tea and Cocoa",Local Currency,23.76942528
Urban,Low,Bolivia,"Coffee, Tea and Cocoa",US$,54.65684818
Urban,Low,Bolivia,"Coffee, Tea and Cocoa",$PPP,121.6773806
Urban,Low,Bolivia,"Coffee, Tea and Cocoa",Local Currency,383.5271037
Urban,All,Bolivia,"Coffee, Tea and Cocoa",US$,114.9014858
Urban,All,Bolivia,"Coffee, Tea and Cocoa",$PPP,255.7943292
Urban,All,Bolivia,"Coffee, Tea and Cocoa",Local Currency,806.2637257
National,Higher,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",US$,133.8401867
National,Higher,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",$PPP,219.4028365
National,Higher,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",Local Currency,197.6819557
National,Middle,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",US$,147.9936704
National,Middle,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",$PPP,242.6044963
National,Middle,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",Local Currency,218.5866512
National,Lowest,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",US$,0.454218306
National,Lowest,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",$PPP,0.744595381
National,Lowest,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",Local Currency,0.670880438
National,Low,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",US$,22.63082029
National,Low,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",$PPP,37.09847011
National,Low,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",Local Currency,33.42572157
National,All,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",US$,304.918894
National,All,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",$PPP,499.8503956
National,All,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",Local Currency,450.3652064
Rural,Higher,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",US$,47.07744502
Rural,Higher,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",$PPP,77.17356969
Rural,Higher,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",Local Currency,69.53338629
Rural,Middle,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",US$,87.59004796
Rural,Middle,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",$PPP,143.5854615
Rural,Middle,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",Local Currency,129.3705008
Rural,Lowest,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",US$,0.381599973
Rural,Lowest,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",$PPP,0.625552896
Rural,Lowest,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",Local Currency,0.56362316
Rural,Low,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",US$,17.47995406
Rural,Low,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",$PPP,28.65470826
Rural,Low,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",Local Currency,25.81789215
Rural,All,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",US$,152.5290454
Rural,All,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",$PPP,250.0392897
Rural,All,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",Local Currency,225.2854
Urban,Higher,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",US$,86.76274229
Urban,Higher,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",$PPP,142.2292679
Urban,Higher,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",Local Currency,128.1485704
Urban,Middle,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",US$,60.40362307
Urban,Middle,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",$PPP,99.01903582
Urban,Middle,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",Local Currency,89.21615127
Urban,Lowest,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",US$,0.072618833
Urban,Lowest,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",$PPP,0.119043303
Urban,Lowest,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",Local Currency,0.107258016
Urban,Low,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",US$,5.150866817
Urban,Low,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",$PPP,8.443762806
Urban,Low,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",Local Currency,7.607830289
Urban,All,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",US$,152.3898493
Urban,All,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",$PPP,249.8111069
Urban,All,Bosnia and Herzegovina,"Coffee, Tea and Cocoa",Local Currency,225.0798074
National,Higher,Brazil,"Coffee, Tea and Cocoa",US$,450.9326191
National,Higher,Brazil,"Coffee, Tea and Cocoa",$PPP,448.383537
National,Higher,Brazil,"Coffee, Tea and Cocoa",Local Currency,793.190477
National,Middle,Brazil,"Coffee, Tea and Cocoa",US$,955.2738744
National,Middle,Brazil,"Coffee, Tea and Cocoa",$PPP,949.8737959
National,Middle,Brazil,"Coffee, Tea and Cocoa",Local Currency,1680.326745
National,Lowest,Brazil,"Coffee, Tea and Cocoa",US$,135.6947577
National,Lowest,Brazil,"Coffee, Tea and Cocoa",$PPP,134.9276873
National,Lowest,Brazil,"Coffee, Tea and Cocoa",Local Currency,238.6870788
National,Low,Brazil,"Coffee, Tea and Cocoa",US$,735.5807643
National,Low,Brazil,"Coffee, Tea and Cocoa",$PPP,731.4225915
National,Low,Brazil,"Coffee, Tea and Cocoa",Local Currency,1293.886564
National,All,Brazil,"Coffee, Tea and Cocoa",US$,2277.482015
National,All,Brazil,"Coffee, Tea and Cocoa",$PPP,2264.607611
National,All,Brazil,"Coffee, Tea and Cocoa",Local Currency,4006.090865
Rural,Higher,Brazil,"Coffee, Tea and Cocoa",US$,43.48863524
Rural,Higher,Brazil,"Coffee, Tea and Cocoa",$PPP,43.24279784
Rural,Higher,Brazil,"Coffee, Tea and Cocoa",Local Currency,76.49650938
Rural,Middle,Brazil,"Coffee, Tea and Cocoa",US$,114.7462274
Rural,Middle,Brazil,"Coffee, Tea and Cocoa",$PPP,114.0975771
Rural,Middle,Brazil,"Coffee, Tea and Cocoa",Local Currency,201.8386139
Rural,Lowest,Brazil,"Coffee, Tea and Cocoa",US$,36.54687678
Rural,Lowest,Brazil,"Coffee, Tea and Cocoa",$PPP,36.34028053
Rural,Lowest,Brazil,"Coffee, Tea and Cocoa",Local Currency,64.28595626
Rural,Low,Brazil,"Coffee, Tea and Cocoa",US$,114.8812362
Rural,Low,Brazil,"Coffee, Tea and Cocoa",$PPP,114.2318228
Rural,Low,Brazil,"Coffee, Tea and Cocoa",Local Currency,202.0760944
Rural,All,Brazil,"Coffee, Tea and Cocoa",US$,309.6629752
Rural,All,Brazil,"Coffee, Tea and Cocoa",$PPP,307.9124779
Rural,All,Brazil,"Coffee, Tea and Cocoa",Local Currency,544.6971734
Urban,Higher,Brazil,"Coffee, Tea and Cocoa",US$,407.4439841
Urban,Higher,Brazil,"Coffee, Tea and Cocoa",$PPP,405.1407394
Urban,Higher,Brazil,"Coffee, Tea and Cocoa",Local Currency,716.693968
Urban,Middle,Brazil,"Coffee, Tea and Cocoa",US$,840.5276471
Urban,Middle,Brazil,"Coffee, Tea and Cocoa",$PPP,835.7762189
Urban,Middle,Brazil,"Coffee, Tea and Cocoa",Local Currency,1478.488131
Urban,Lowest,Brazil,"Coffee, Tea and Cocoa",US$,99.14788096
Urban,Lowest,Brazil,"Coffee, Tea and Cocoa",$PPP,98.58740679
Urban,Lowest,Brazil,"Coffee, Tea and Cocoa",Local Currency,174.4011226
Urban,Low,Brazil,"Coffee, Tea and Cocoa",US$,620.6995282
Urban,Low,Brazil,"Coffee, Tea and Cocoa",$PPP,617.1907689
Urban,Low,Brazil,"Coffee, Tea and Cocoa",Local Currency,1091.81047
Urban,All,Brazil,"Coffee, Tea and Cocoa",US$,1967.81904
Urban,All,Brazil,"Coffee, Tea and Cocoa",$PPP,1956.695134
Urban,All,Brazil,"Coffee, Tea and Cocoa",Local Currency,3461.393691
National,Higher,Bulgaria,"Coffee, Tea and Cocoa",US$,16.53383144
National,Higher,Bulgaria,"Coffee, Tea and Cocoa",$PPP,30.11155245
National,Higher,Bulgaria,"Coffee, Tea and Cocoa",Local Currency,24.42046904
National,Middle,Bulgaria,"Coffee, Tea and Cocoa",US$,62.76493296
National,Middle,Bulgaria,"Coffee, Tea and Cocoa",$PPP,114.3080222
National,Middle,Bulgaria,"Coffee, Tea and Cocoa",Local Currency,92.70380598
National,Lowest,Bulgaria,"Coffee, Tea and Cocoa",US$,0.15707913
National,Lowest,Bulgaria,"Coffee, Tea and Cocoa",$PPP,0.286073828
National,Lowest,Bulgaria,"Coffee, Tea and Cocoa",Local Currency,0.232005874
National,Low,Bulgaria,"Coffee, Tea and Cocoa",US$,12.68799201
National,Low,Bulgaria,"Coffee, Tea and Cocoa",$PPP,23.10747744
National,Low,Bulgaria,"Coffee, Tea and Cocoa",Local Currency,18.7401642
National,All,Bulgaria,"Coffee, Tea and Cocoa",US$,92.14383407
National,All,Bulgaria,"Coffee, Tea and Cocoa",$PPP,167.8131232
National,All,Bulgaria,"Coffee, Tea and Cocoa",Local Currency,136.0964429
Rural,Higher,Bulgaria,"Coffee, Tea and Cocoa",US$,1.346830608
Rural,Higher,Bulgaria,"Coffee, Tea and Cocoa",$PPP,2.452859196
Rural,Higher,Bulgaria,"Coffee, Tea and Cocoa",Local Currency,1.989268808
Rural,Middle,Bulgaria,"Coffee, Tea and Cocoa",US$,12.39212015
Rural,Middle,Bulgaria,"Coffee, Tea and Cocoa",$PPP,22.56863313
Rural,Middle,Bulgaria,"Coffee, Tea and Cocoa",Local Currency,18.30316147
Rural,Lowest,Bulgaria,"Coffee, Tea and Cocoa",US$,0.037444457
Rural,Lowest,Bulgaria,"Coffee, Tea and Cocoa",$PPP,0.068194158
Rural,Lowest,Bulgaria,"Coffee, Tea and Cocoa",Local Currency,0.055305463
Rural,Low,Bulgaria,"Coffee, Tea and Cocoa",US$,5.645276459
Rural,Low,Bulgaria,"Coffee, Tea and Cocoa",$PPP,10.28122482
Rural,Low,Bulgaria,"Coffee, Tea and Cocoa",Local Currency,8.33807333
Rural,All,Bulgaria,"Coffee, Tea and Cocoa",US$,19.42167017
Rural,All,Bulgaria,"Coffee, Tea and Cocoa",$PPP,35.37090855
Rural,All,Bulgaria,"Coffee, Tea and Cocoa",Local Currency,28.68580684
Urban,Higher,Bulgaria,"Coffee, Tea and Cocoa",US$,15.18700147
Urban,Higher,Bulgaria,"Coffee, Tea and Cocoa",$PPP,27.65869442
Urban,Higher,Bulgaria,"Coffee, Tea and Cocoa",Local Currency,22.43120117
Urban,Middle,Bulgaria,"Coffee, Tea and Cocoa",US$,50.37281337
Urban,Middle,Bulgaria,"Coffee, Tea and Cocoa",$PPP,91.73939007
Urban,Middle,Bulgaria,"Coffee, Tea and Cocoa",Local Currency,74.40064535
Urban,Lowest,Bulgaria,"Coffee, Tea and Cocoa",US$,0.119634975
Urban,Lowest,Bulgaria,"Coffee, Tea and Cocoa",$PPP,0.217880219
Urban,Lowest,Bulgaria,"Coffee, Tea and Cocoa",Local Currency,0.176700858
Urban,Low,Bulgaria,"Coffee, Tea and Cocoa",US$,7.042716092
Urban,Low,Bulgaria,"Coffee, Tea and Cocoa",$PPP,12.8262536
Urban,Low,Bulgaria,"Coffee, Tea and Cocoa",Local Currency,10.40209167
Urban,All,Bulgaria,"Coffee, Tea and Cocoa",US$,72.72216446
Urban,All,Bulgaria,"Coffee, Tea and Cocoa",$PPP,132.4422157
Urban,All,Bulgaria,"Coffee, Tea and Cocoa",Local Currency,107.4106369
National,Higher,Burkina Faso,"Coffee, Tea and Cocoa",US$,0.004623733
National,Higher,Burkina Faso,"Coffee, Tea and Cocoa",$PPP,0.009168696
National,Higher,Burkina Faso,"Coffee, Tea and Cocoa",Local Currency,2.290028568
National,Middle,Burkina Faso,"Coffee, Tea and Cocoa",US$,0.325496932
National,Middle,Burkina Faso,"Coffee, Tea and Cocoa",$PPP,0.645448716
National,Middle,Burkina Faso,"Coffee, Tea and Cocoa",Local Currency,161.2111439
National,Lowest,Burkina Faso,"Coffee, Tea and Cocoa",US$,37.88300767
National,Lowest,Burkina Faso,"Coffee, Tea and Cocoa",$PPP,75.12064249
National,Lowest,Burkina Faso,"Coffee, Tea and Cocoa",Local Currency,18762.58239
National,Low,Burkina Faso,"Coffee, Tea and Cocoa",US$,3.290429623
National,Low,Burkina Faso,"Coffee, Tea and Cocoa",$PPP,6.524803667
National,Low,Burkina Faso,"Coffee, Tea and Cocoa",Local Currency,1629.674113
National,All,Burkina Faso,"Coffee, Tea and Cocoa",US$,41.50355796
National,All,Burkina Faso,"Coffee, Tea and Cocoa",$PPP,82.30006356
National,All,Burkina Faso,"Coffee, Tea and Cocoa",Local Currency,20555.75768
Rural,Higher,Burkina Faso,"Coffee, Tea and Cocoa",US$,0
Rural,Higher,Burkina Faso,"Coffee, Tea and Cocoa",$PPP,0
Rural,Higher,Burkina Faso,"Coffee, Tea and Cocoa",Local Currency,0
Rural,Middle,Burkina Faso,"Coffee, Tea and Cocoa",US$,0.020752316
Rural,Middle,Burkina Faso,"Coffee, Tea and Cocoa",$PPP,0.041151096
Rural,Middle,Burkina Faso,"Coffee, Tea and Cocoa",Local Currency,10.27814471
Rural,Lowest,Burkina Faso,"Coffee, Tea and Cocoa",US$,33.24591842
Rural,Lowest,Burkina Faso,"Coffee, Tea and Cocoa",$PPP,65.92546118
Rural,Lowest,Burkina Faso,"Coffee, Tea and Cocoa",Local Currency,16465.93874
Rural,Low,Burkina Faso,"Coffee, Tea and Cocoa",US$,0.844684586
Rural,Low,Burkina Faso,"Coffee, Tea and Cocoa",$PPP,1.674979171
Rural,Low,Burkina Faso,"Coffee, Tea and Cocoa",Local Currency,418.3528475
Rural,All,Burkina Faso,"Coffee, Tea and Cocoa",US$,34.11135532
Rural,All,Burkina Faso,"Coffee, Tea and Cocoa",$PPP,67.64159144
Rural,All,Burkina Faso,"Coffee, Tea and Cocoa",Local Currency,16894.56973
Urban,Higher,Burkina Faso,"Coffee, Tea and Cocoa",US$,0.004623733
Urban,Higher,Burkina Faso,"Coffee, Tea and Cocoa",$PPP,0.009168696
Urban,Higher,Burkina Faso,"Coffee, Tea and Cocoa",Local Currency,2.290028568
Urban,Middle,Burkina Faso,"Coffee, Tea and Cocoa",US$,0.304744618
Urban,Middle,Burkina Faso,"Coffee, Tea and Cocoa",$PPP,0.604297622
Urban,Middle,Burkina Faso,"Coffee, Tea and Cocoa",Local Currency,150.933
Urban,Lowest,Burkina Faso,"Coffee, Tea and Cocoa",US$,4.637089256
Urban,Lowest,Burkina Faso,"Coffee, Tea and Cocoa",$PPP,9.195181312
Urban,Lowest,Burkina Faso,"Coffee, Tea and Cocoa",Local Currency,2296.643656
Urban,Low,Burkina Faso,"Coffee, Tea and Cocoa",US$,2.445745039
Urban,Low,Burkina Faso,"Coffee, Tea and Cocoa",$PPP,4.849824498
Urban,Low,Burkina Faso,"Coffee, Tea and Cocoa",Local Currency,1211.321266
Urban,All,Burkina Faso,"Coffee, Tea and Cocoa",US$,7.392202643
Urban,All,Burkina Faso,"Coffee, Tea and Cocoa",$PPP,14.65847212
Urban,All,Burkina Faso,"Coffee, Tea and Cocoa",Local Currency,3661.187949
National,Higher,Burundi,"Coffee, Tea and Cocoa",US$,0
National,Higher,Burundi,"Coffee, Tea and Cocoa",$PPP,0
National,Higher,Burundi,"Coffee, Tea and Cocoa",Local Currency,0
National,Middle,Burundi,"Coffee, Tea and Cocoa",US$,0
National,Middle,Burundi,"Coffee, Tea and Cocoa",$PPP,0
National,Middle,Burundi,"Coffee, Tea and Cocoa",Local Currency,0
National,Lowest,Burundi,"Coffee, Tea and Cocoa",US$,0
National,Lowest,Burundi,"Coffee, Tea and Cocoa",$PPP,0
National,Lowest,Burundi,"Coffee, Tea and Cocoa",Local Currency,0
National,Low,Burundi,"Coffee, Tea and Cocoa",US$,0
National,Low,Burundi,"Coffee, Tea and Cocoa",$PPP,0
National,Low,Burundi,"Coffee, Tea and Cocoa",Local Currency,0
National,All,Burundi,"Coffee, Tea and Cocoa",US$,0
National,All,Burundi,"Coffee, Tea and Cocoa",$PPP,0
National,All,Burundi,"Coffee, Tea and Cocoa",Local Currency,0
Rural,Higher,Burundi,"Coffee, Tea and Cocoa",US$,0
Rural,Higher,Burundi,"Coffee, Tea and Cocoa",$PPP,0
Rural,Higher,Burundi,"Coffee, Tea and Cocoa",Local Currency,0
Rural,Middle,Burundi,"Coffee, Tea and Cocoa",US$,0
Rural,Middle,Burundi,"Coffee, Tea and Cocoa",$PPP,0
Rural,Middle,Burundi,"Coffee, Tea and Cocoa",Local Currency,0
Rural,Lowest,Burundi,"Coffee, Tea and Cocoa",US$,0
Rural,Lowest,Burundi,"Coffee, Tea and Cocoa",$PPP,0
Rural,Lowest,Burundi,"Coffee, Tea and Cocoa",Local Currency,0
Rural,Low,Burundi,"Coffee, Tea and Cocoa",US$,0
Rural,Low,Burundi,"Coffee, Tea and Cocoa",$PPP,0
Rural,Low,Burundi,"Coffee, Tea and Cocoa",Local Currency,0
Rural,All,Burundi,"Coffee, Tea and Cocoa",US$,0
Rural,All,Burundi,"Coffee, Tea and Cocoa",$PPP,0
Rural,All,Burundi,"Coffee, Tea and Cocoa",Local Currency,0
Urban,Higher,Burundi,"Coffee, Tea and Cocoa",US$,0
Urban,Higher,Burundi,"Coffee, Tea and Cocoa",$PPP,0
Urban,Higher,Burundi,"Coffee, Tea and Cocoa",Local Currency,0
Urban,Middle,Burundi,"Coffee, Tea and Cocoa",US$,0
Urban,Middle,Burundi,"Coffee, Tea and Cocoa",$PPP,0
Urban,Middle,Burundi,"Coffee, Tea and Cocoa",Local Currency,0
Urban,Lowest,Burundi,"Coffee, Tea and Cocoa",US$,0
Urban,Lowest,Burundi,"Coffee, Tea and Cocoa",$PPP,0
Urban,Lowest,Burundi,"Coffee, Tea and Cocoa",Local Currency,0
Urban,Low,Burundi,"Coffee, Tea and Cocoa",US$,0
Urban,Low,Burundi,"Coffee, Tea and Cocoa",$PPP,0
Urban,Low,Burundi,"Coffee, Tea and Cocoa",Local Currency,0
Urban,All,Burundi,"Coffee, Tea and Cocoa",US$,0
Urban,All,Burundi,"Coffee, Tea and Cocoa",$PPP,0
Urban,All,Burundi,"Coffee, Tea and Cocoa",Local Currency,0
National,Higher,Cambodia,"Coffee, Tea and Cocoa",US$,0.388207292
National,Higher,Cambodia,"Coffee, Tea and Cocoa",$PPP,0.760964249
National,Higher,Cambodia,"Coffee, Tea and Cocoa",Local Currency,1624.615297
National,Middle,Cambodia,"Coffee, Tea and Cocoa",US$,10.03269954
National,Middle,Cambodia,"Coffee, Tea and Cocoa",$PPP,19.66610577
National,Middle,Cambodia,"Coffee, Tea and Cocoa",Local Currency,41986.01485
National,Lowest,Cambodia,"Coffee, Tea and Cocoa",US$,22.63722355
National,Lowest,Cambodia,"Coffee, Tea and Cocoa",$PPP,44.37350395
National,Lowest,Cambodia,"Coffee, Tea and Cocoa",Local Currency,94734.90165
National,Low,Cambodia,"Coffee, Tea and Cocoa",US$,33.71460941
National,Low,Cambodia,"Coffee, Tea and Cocoa",$PPP,66.08740471
National,Low,Cambodia,"Coffee, Tea and Cocoa",Local Currency,141092.8421
National,All,Cambodia,"Coffee, Tea and Cocoa",US$,66.77273979
National,All,Cambodia,"Coffee, Tea and Cocoa",$PPP,130.8879787
National,All,Cambodia,"Coffee, Tea and Cocoa",Local Currency,279438.3739
Rural,Higher,Cambodia,"Coffee, Tea and Cocoa",US$,0
Rural,Higher,Cambodia,"Coffee, Tea and Cocoa",$PPP,0
Rural,Higher,Cambodia,"Coffee, Tea and Cocoa",Local Currency,0
Rural,Middle,Cambodia,"Coffee, Tea and Cocoa",US$,1.67331829
Rural,Middle,Cambodia,"Coffee, Tea and Cocoa",$PPP,3.280039869
Rural,Middle,Cambodia,"Coffee, Tea and Cocoa",Local Currency,7002.698159
Rural,Lowest,Cambodia,"Coffee, Tea and Cocoa",US$,20.15787875
Rural,Lowest,Cambodia,"Coffee, Tea and Cocoa",$PPP,39.51349027
Rural,Lowest,Cambodia,"Coffee, Tea and Cocoa",Local Currency,84359.04946
Rural,Low,Cambodia,"Coffee, Tea and Cocoa",US$,20.69032237
Rural,Low,Cambodia,"Coffee, Tea and Cocoa",$PPP,40.5571867
Rural,Low,Cambodia,"Coffee, Tea and Cocoa",Local Currency,86587.28184
Rural,All,Cambodia,"Coffee, Tea and Cocoa",US$,42.52151941
Rural,All,Cambodia,"Coffee, Tea and Cocoa",$PPP,83.35071684
Rural,All,Cambodia,"Coffee, Tea and Cocoa",Local Currency,177949.0295
Urban,Higher,Cambodia,"Coffee, Tea and Cocoa",US$,0.388207292
Urban,Higher,Cambodia,"Coffee, Tea and Cocoa",$PPP,0.760964249
Urban,Higher,Cambodia,"Coffee, Tea and Cocoa",Local Currency,1624.615297
Urban,Middle,Cambodia,"Coffee, Tea and Cocoa",US$,8.359381246
Urban,Middle,Cambodia,"Coffee, Tea and Cocoa",$PPP,16.3860659
Urban,Middle,Cambodia,"Coffee, Tea and Cocoa",Local Currency,34983.31669
Urban,Lowest,Cambodia,"Coffee, Tea and Cocoa",US$,2.479344797
Urban,Lowest,Cambodia,"Coffee, Tea and Cocoa",$PPP,4.860013682
Urban,Lowest,Cambodia,"Coffee, Tea and Cocoa",Local Currency,10375.85219
Urban,Low,Cambodia,"Coffee, Tea and Cocoa",US$,13.02428704
Urban,Low,Cambodia,"Coffee, Tea and Cocoa",$PPP,25.53021801
Urban,Low,Cambodia,"Coffee, Tea and Cocoa",Local Currency,54505.56023
Urban,All,Cambodia,"Coffee, Tea and Cocoa",US$,24.25122037
Urban,All,Cambodia,"Coffee, Tea and Cocoa",$PPP,47.53726184
Urban,All,Cambodia,"Coffee, Tea and Cocoa",Local Currency,101489.3444
National,Higher,Cameroon,"Coffee, Tea and Cocoa",US$,0.076253993
National,Higher,Cameroon,"Coffee, Tea and Cocoa",$PPP,0.122785081
National,Higher,Cameroon,"Coffee, Tea and Cocoa",Local Currency,37.766849
National,Middle,Cameroon,"Coffee, Tea and Cocoa",US$,2.312030454
National,Middle,Cameroon,"Coffee, Tea and Cocoa",$PPP,3.722858746
National,Middle,Cameroon,"Coffee, Tea and Cocoa",Local Currency,1145.095507
National,Lowest,Cameroon,"Coffee, Tea and Cocoa",US$,15.4387523
National,Lowest,Cameroon,"Coffee, Tea and Cocoa",$PPP,24.8596613
National,Lowest,Cameroon,"Coffee, Tea and Cocoa",Local Currency,7646.458922
National,Low,Cameroon,"Coffee, Tea and Cocoa",US$,15.73858027
National,Low,Cameroon,"Coffee, Tea and Cocoa",$PPP,25.34244784
National,Low,Cameroon,"Coffee, Tea and Cocoa",Local Currency,7794.956818
